,city,state,latitude,longitude ,date,time
69354,beachwood,oh,41.4644444,-81.5088889,2012-08-24,20:30
69355,pasadena,md,39.1072222,-76.5713889,2012-08-24,20:40
69356,huntley,il,42.1680556,-88.4280556,2012-08-24,20:47
69357,hampton,nh,42.9375000,-70.8394444,2012-08-24,21:00
69358,erie/longmont,co,40.038839,-105.039968,2012-08-24,21:08
69359,holly springs,nc,35.6511111,-78.8338889,2012-08-24,21:30
69360,tecumseh (canada),on,42.316667,-82.9,2012-08-24,21:30
69361,clear lake,tx,33.0780556,-96.495,2012-08-24,22:00
69362,issaquah,wa,47.5302778,-122.0313889,2012-08-24,22:00
69363,nottingham,nh,43.1144444,-71.1002778,2012-08-24,22:00
69364,rochester,ny,43.1547222,-77.6158333,2012-08-24,22:00
69365,rockford,il,42.2711111,-89.0938889,2012-08-24,22:40
69366,asheville,nc,35.6008333,-82.5541667,2012-08-24,22:45
69367,lockport,il,41.5894444,-88.0577778,2012-08-24,22:50
69368,bolton landing,ny,43.5572222,-73.6552778,2012-08-24,23:00
69369,charlotte,nc,35.2269444,-80.8433333,2013-08-24,00:00
69370,tyndall afb,fl,30.078611,-85.576389,2013-08-24,00:00
69371,edmond,ok,35.6527778,-97.4777778,2013-08-24,01:00
69372,edmond,ok,35.6527778,-97.4777778,2013-08-24,01:00
69373,shaw,ms,33.6016667,-90.7736111,2013-08-24,01:00
69374,springboro,oh,39.5522222,-84.2333333,2013-08-24,01:00
69375,cottontown,tn,36.4513889,-86.5380556,2013-08-24,03:35
69376,chateauguay (canada),qc,45.383333,-73.75,2013-08-24,15:30
69377,abington,pa,40.1205556,-75.1183333,2013-08-24,17:00
69378,indianapolis,in,39.7683333,-86.1580556,2013-08-24,18:04
69379,bemus point,ny,42.1616667,-79.3919444,2013-08-24,20:00
69380,elmira,ny,42.0897222,-76.8080556,2013-08-24,20:00
69381,kerville,tx,30.047433,-99.140319,2013-08-24,20:00
69382,westport,ct,41.1413889,-73.3583333,2013-08-24,20:00
69383,jackson,wi,43.3238889,-88.1666667,2013-08-24,20:30
69384,ogdensburg,nj,41.0816667,-74.5927778,2013-08-24,20:35
69385,drums,pa,41.0180556,-75.9952778,2013-08-24,20:45
69386,jefferson,wi,43.0055556,-88.8072222,2013-08-24,20:45
69387,springfield township,oh,39.24345,-84.511732,2013-08-24,20:45
69388,livermore falls,me,44.4752778,-70.1886111,2013-08-24,20:50
69389,silverdale,wa,47.6447222,-122.6936111,2013-08-24,20:58
69390,bernville,pa,40.4333333,-76.1125,2013-08-24,21:00
69391,hamilton (canada),on,43.25,-79.833333,2013-08-24,21:00
69392,hudson,wi,44.9747222,-92.7566667,2013-08-24,21:00
69393,janesville,wi,42.6827778,-89.0186111,2013-08-24,21:00
69394,mt. airy,nc,36.4991667,-80.6075,2013-08-24,21:00
69395,nashville,tn,36.1658333,-86.7844444,2013-08-24,21:00
69396,new york city (bronx),ny,40.7141667,-74.0063889,2013-08-24,21:00
69397,new york city (bronx),ny,40.7141667,-74.0063889,2013-08-24,21:00
69398,oak island,nc,33.9163889,-78.1613889,2013-08-24,21:00
69399,los angeles,ca,34.0522222,-118.2427778,2013-08-24,21:05
69400,chatham,il,39.6761111,-89.7044444,2013-08-24,21:15
69401,guilderland,ny,42.7044444,-73.9119444,2013-08-24,21:15
69402,hackensack,nj,40.8858333,-74.0438889,2013-08-24,21:15
69403,belo,wv,37.7741667,-82.2377778,2013-08-24,21:20
69404,philadelphia,pa,39.9522222,-75.1641667,2013-08-24,21:20
69405,lowell,ma,42.6333333,-71.3166667,2013-08-24,21:30
69406,ross township,pa,40.526389,-80.021667,2013-08-24,21:30
69407,lisle,il,41.8011111,-88.0747222,2013-08-24,21:35
69408,claremont,nh,43.3766667,-72.3472222,2013-08-24,22:00
69409,des moines,ia,41.6005556,-93.6088889,2013-08-24,22:00
69410,fort wayne,in,41.1305556,-85.1288889,2013-08-24,22:00
69411,ravenna,oh,41.1575000,-81.2422222,2013-08-24,22:00
69412,seven devils,nc,36.1580556,-81.8355556,2013-08-24,22:00
69413,lake wales,fl,27.9011111,-81.5861111,2013-08-24,22:08
69414,o&#39fallon,mo,38.8105556,-90.6997222,2013-08-24,22:30
69415,hickory hills,il,41.7255556,-87.825,2013-08-24,22:40
69416,mission viejo,ca,33.6000000,-117.6711111,2013-08-24,23:00
69417,toledo,oh,41.6638889,-83.5552778,2013-08-24,23:05
69418,mason,oh,39.3600000,-84.31,2013-08-24,23:50
69419,peterborough (canada),on,44.3,-78.333333,2013-08-24,23:55
69420,coloma,mi,42.1861111,-86.3083333,2013-08-24,23:57
69477,waverly,ky,37.7097222,-87.8127778,2000-08-25,05:03
69478,bothell,wa,47.7625000,-122.2041667,2000-08-25,21:00
69479,hopkinton,ri,41.4611111,-71.7780556,2000-08-25,21:05
69480,bootle (uk/england),,53.466667,-3.016667,2000-08-25,21:30
69481,las vegas,nv,36.1750000,-115.1363889,2000-08-25,22:00
69482,lewiston,me,44.1002778,-70.2152778,2000-08-25,22:30
69483,loveland,co,40.3977778,-105.0744444,2000-08-25,23:00
69484,walnut hill,il,38.4772222,-89.0433333,2000-08-25,23:10
69485,lopez island,wa,48.486918,-122.895512,2001-08-25,00:15
69486,alberta/3-34-83-8 w6m (well lease #) (canada),ab,53.933271,-116.576503,2001-08-25,04:40
69487,bayside,ny,40.7683333,-73.7775,2001-08-25,05:20
69488,martinborough (new zealand),,-41.219093,175.460065,2001-08-25,18:25
69489,montreal (canada),pq,45.5,-73.583333,2001-08-25,19:00
69490,kanata (canada),on,45.333333,-75.9,2001-08-25,19:45
69491,coombs (canada),bc,49.304444,-124.419444,2001-08-25,20:30
69492,laughlin,nv,35.1677778,-114.5722222,2001-08-25,20:45
69493,deer park,wa,47.9544444,-117.4758333,2001-08-25,20:50
69494,quincy,ca,39.9369444,-120.9461111,2001-08-25,20:55
69495,sacramento,ca,38.5816667,-121.4933333,2001-08-25,20:55
69496,carnation,wa,47.6480556,-121.9127778,2001-08-25,21:00
69497,healdsburg,ca,38.6105556,-122.8680556,2001-08-25,21:00
69498,jemez springs,nm,35.7686111,-106.6916667,2001-08-25,21:00
69499,lorane,or,43.8377778,-123.2377778,2001-08-25,21:00
69500,wenatchee,wa,47.4236111,-120.3091667,2001-08-25,21:00
69501,bow-edison,wa,48.56605,-122.42815,2001-08-25,21:30
69502,glendora,ca,34.1361111,-117.8644444,2001-08-25,22:30
69503,shingletown,ca,40.4925000,-121.8880556,2001-08-25,23:00
69504,oak harbor,wa,48.2933333,-122.6419444,2001-08-25,23:59
69505,terrace (canada),bc,54.5,-128.583333,2002-08-25,04:30
69506,cascade,id,44.5163889,-116.0408333,2002-08-25,12:45
69507,tijuana (mexico),,32.514947,-117.038247,2002-08-25,13:00
69508,gilbert,az,33.3527778,-111.7883333,2002-08-25,20:00
69509,el paso (over juarez&#44 mexico),tx,31.7586111,-106.4863889,2002-08-25,21:30
69510,richardson,tx,32.9480556,-96.7294444,2002-08-25,22:00
69511,belleville (canada),on,44.166667,-77.383333,2002-08-25,23:00
69512,sirhind-ambala (india),,30.378179,76.776697,2003-08-25,00:15
69513,lafayette,in,40.4166667,-86.8752778,2003-08-25,01:00
69514,orlando,fl,28.5380556,-81.3794444,2003-08-25,01:42
69515,grass valley,ca,39.2191667,-121.06,2003-08-25,02:30
69516,south daytona beach,fl,29.132876,-80.980941,2003-08-25,03:45
69517,sunbury,oh,40.2425000,-82.8591667,2003-08-25,04:45
69518,coventry (uk/england),,52.416667,-1.55,2003-08-25,13:00
69519,lompoc,ca,34.6391667,-120.4569444,2003-08-25,14:25
69520,wiltshire-stonehenge (uk/england),,51.178882,-1.826215,2003-08-25,15:00
69521,palm desert,ca,33.7222222,-116.3736111,2003-08-25,20:30
69522,southampton (uk/england),,50.9,-1.4,2003-08-25,21:35
69523,phoenix,az,33.4483333,-112.0733333,2003-08-25,21:45
69524,roseville,ca,38.7522222,-121.2869444,2003-08-25,21:45
69525,tulsa,ok,36.1538889,-95.9925,2003-08-25,22:35
69526,carlsbad,ca,33.1580556,-117.3497222,2004-08-25,10:10
69527,lagos (nigeria),,6.524379,3.379206,2004-08-25,16:00
69528,midland,tx,31.9972222,-102.0775,2004-08-25,17:11
69529,topeka,ks,39.0483333,-95.6777778,2004-08-25,18:00
69530,haltom city,tx,32.7994444,-97.2688889,2004-08-25,21:00
69531,indianapolis,in,39.7683333,-86.1580556,2004-08-25,22:00
69532,madison,ct,41.2794444,-72.5988889,2004-08-25,22:00
69533,luling,la,29.9319444,-90.3663889,2004-08-25,22:45
69534,social hill,ar,34.3319444,-92.9130556,2004-08-25,22:50
69535,haltom city,tx,32.7994444,-97.2688889,2004-08-25,23:00
69536,vienna,mo,38.1866667,-91.9469444,2004-08-25,23:00
69537,st. catharines (canada),on,43.166667,-79.233333,2005-08-25,01:00
69538,georgetown,ky,38.2097222,-84.5588889,2005-08-25,05:00
69539,atlantic city,nj,39.3641667,-74.4233333,2005-08-25,14:35
69540,rumford,me,44.5536111,-70.5513889,2005-08-25,16:20
69541,henderson,nv,36.0397222,-114.9811111,2005-08-25,18:00
69542,edmonton (canada),ab,53.55,-113.5,2005-08-25,19:00
69543,potosi,mo,37.9363889,-90.7877778,2005-08-25,19:47
69544,nazareth,pa,40.7402778,-75.31,2005-08-25,21:00
69545,brookhaven,ny,40.7791667,-72.9158333,2005-08-25,22:00
69546,wernhout (netherlands),,51.455884,4.643196,2005-08-25,23:57
69547,cardiff (uk/wales),,51.5,-3.2,2006-08-25,00:00
69548,salt lake city,ut,40.7608333,-111.8902778,2006-08-25,00:47
69549,bel air,md,39.5358333,-76.3486111,2006-08-25,04:55
69550,richland,wa,46.2858333,-119.2833333,2006-08-25,12:00
69551,maui,hi,20.798363,-156.331925,2006-08-25,13:00
69552,san jose,ca,37.3394444,-121.8938889,2006-08-25,18:30
69553,gray summit,mo,38.4897222,-90.8166667,2006-08-25,20:47
69554,croswell,mi,43.2755556,-82.6211111,2006-08-25,21:45
69555,wilmington,nc,34.2255556,-77.945,2006-08-25,22:00
69556,willis,tx,30.4247222,-95.4797222,2006-08-25,23:30
69557,davis,ok,34.5044444,-97.1191667,2007-08-25,00:00
69558,gilmer,tx,32.7286111,-94.9422222,2007-08-25,00:12
69559,orlando,fl,28.5380556,-81.3794444,2007-08-25,01:00
69560,waterloo,ia,42.4927778,-92.3427778,2007-08-25,05:45
69561,halifax (canada),ns,44.65,-63.6,2007-08-25,10:00
69562,tonbridge (uk/england),,51.183333,0.283333,2007-08-25,21:00
69563,baldwin,mi,43.9011111,-85.8516667,2007-08-25,22:30
69564,madison (north of),wi,43.0730556,-89.4011111,2007-08-25,22:48
69565,west bend,wi,43.797762,-88.003208,2007-08-25,23:00
69566,toppenish (15 mi south of),wa,46.3775000,-120.3075,2007-08-25,23:45
69567,aurora,co,39.7294444,-104.8313889,2008-08-25,02:30
69568,st. louis,mo,38.6272222,-90.1977778,2008-08-25,03:00
69569,new york city (bronx),ny,40.7141667,-74.0063889,2008-08-25,09:30
69570,guelph (canada),on,43.55,-80.25,2008-08-25,10:45
69571,johnson city,ny,42.1155556,-75.9591667,2008-08-25,18:00
69572,boston,ma,42.3583333,-71.0602778,2008-08-25,20:00
69573,athens,tx,32.2047222,-95.8552778,2008-08-25,21:00
69574,penticton (canada),bc,49.5,-119.583333,2008-08-25,21:45
69575,athens,ny,42.2602778,-73.81,2008-08-25,22:30
69576,connersville,in,39.6411111,-85.1411111,2008-08-25,22:50
69577,chicago,il,41.8500000,-87.65,2008-08-25,23:55
69578,sarnia (canada),on,42.966667,-82.4,2009-08-25,01:30
69579,saskatoon (canada),sk,52.133333,-106.666667,2009-08-25,01:30
69580,concord,ca,37.9780556,-122.03,2009-08-25,04:30
69581,beverly beach,fl,29.5144444,-81.1447222,2009-08-25,06:30
69582,amesbury (past),ma,42.8583333,-70.9305556,2009-08-25,16:20
69583,amesbury (past),ma,42.8583333,-70.9305556,2009-08-25,16:20
69584,show low,az,34.2541667,-110.0291667,2009-08-25,17:10
69585,cannon falls,mn,44.5069444,-92.9052778,2009-08-25,20:00
69586,adachi (japan),,35.775664,139.804479,2009-08-25,21:00
69587,kilauea,hi,22.2119444,-159.4122222,2009-08-25,21:00
69588,regina (canada),sk,50.45,-104.616667,2009-08-25,21:00
69589,carmichael,ca,38.6172222,-121.3272222,2009-08-25,21:31
69590,carmichael,ca,38.6172222,-121.3272222,2009-08-25,21:31
69591,aliso viejo,ca,33.6083333,-117.7444444,2009-08-25,21:45
69592,beatty,nv,36.9086111,-116.7583333,2009-08-25,22:10
69593,corona,ca,33.8752778,-117.5655556,2009-08-25,22:15
69594,delle,ut,40.7600000,-112.7766667,2009-08-25,23:00
69595,meriden,ct,41.5380556,-72.8075,2009-08-25,23:00
69596,saint paul,mn,44.9444444,-93.0930556,2009-08-25,23:45
69597,atlantic city,nj,39.3641667,-74.4233333,2010-08-25,05:00
69598,montrose,co,38.4783333,-107.8755556,2010-08-25,05:30
69599,signal mountain,tn,35.1225000,-85.3438889,2010-08-25,06:34
69600,lake chelan,wa,48.026974,-120.337732,2010-08-25,13:00
69601,easley,sc,34.8297222,-82.6016667,2010-08-25,17:30
69602,burlingame,ks,38.7538889,-95.8347222,2010-08-25,20:23
69603,nashville,tn,36.1658333,-86.7844444,2010-08-25,20:30
69604,blue island,il,41.6572222,-87.68,2010-08-25,20:35
69605,muskegon,mi,43.2341667,-86.2483333,2010-08-25,21:35
69606,caseyville,il,38.6366667,-90.0255556,2010-08-25,22:00
69607,hudson,sd,43.1302778,-96.4538889,2010-08-25,22:00
69608,cottonwood heights,ut,40.6197222,-111.8094444,2010-08-25,22:06
69609,caldwell,id,43.6630556,-116.6863889,2010-08-25,22:39
69610,red deer (canada),ab,52.266667,-113.8,2010-08-25,23:00
69611,in space,ga,32.580541,-82.312932,2011-08-25,00:00
69612,des moines,ia,41.6005556,-93.6088889,2011-08-25,00:31
69613,winnett,mt,47.0027778,-108.3513889,2011-08-25,01:00
69614,lisbon,oh,40.7719444,-80.7683333,2011-08-25,05:30
69615,herkimer,ny,43.0255556,-74.9863889,2011-08-25,08:25
69616,herkimer,ny,43.0255556,-74.9863889,2011-08-25,08:25
69617,saint joseph,il,40.1116667,-88.0416667,2011-08-25,09:50
69618,war eagle,ar,36.2677778,-93.9408333,2011-08-25,12:40
69619,bonneville salt flats,ut,40.799722,-113.8,2011-08-25,14:00
69620,north woodmere,ny,40.6500000,-73.7244444,2011-08-25,16:00
69621,carmichaels,pa,39.8966667,-79.9747222,2011-08-25,19:00
69622,alton,il,38.8905556,-90.1841667,2011-08-25,19:30
69623,twisp,wa,48.3636111,-120.1211111,2011-08-25,20:45
69624,curlew,wa,48.8855556,-118.5983333,2011-08-25,20:50
69625,arlington,wa,48.1988889,-122.1238889,2011-08-25,20:52
69626,fresno,ca,36.7477778,-119.7713889,2011-08-25,20:55
69627,baroda,mi,41.9575000,-86.4855556,2011-08-25,21:00
69628,brier,wa,47.7847222,-122.2730556,2011-08-25,21:00
69629,mountain home,id,43.1330556,-115.6902778,2011-08-25,21:30
69630,nampa,id,43.5408333,-116.5625,2011-08-25,21:30
69631,wellesley island,ny,44.316269,-75.982801,2011-08-25,21:30
69632,burton,mi,42.9994444,-83.6163889,2011-08-25,22:00
69633,bellingham,wa,48.7597222,-122.4869444,2011-08-25,22:30
69634,boston,ma,42.3583333,-71.0602778,2012-08-25,00:00
69635,neah bay,wa,48.3683333,-124.6236111,2012-08-25,00:30
69636,joliet,il,41.5250000,-88.0816667,2012-08-25,00:35
69637,arlington,vt,43.0747222,-73.1544444,2012-08-25,00:44
69638,greensboro,nc,36.0725000,-79.7922222,2012-08-25,05:00
69639,malden,ma,42.4250000,-71.0666667,2012-08-25,05:55
69640,cobb,ca,38.8222222,-122.7219444,2012-08-25,11:00
69641,espanola,nm,35.9911111,-106.08,2012-08-25,12:30
69642,marshfield,ma,42.0916667,-70.7061111,2012-08-25,16:00
69643,vancouver,wa,45.6388889,-122.6602778,2012-08-25,19:00
69644,fowler,ny,44.2786111,-75.3866667,2012-08-25,20:00
69645,oshkosh,wi,44.0247222,-88.5425,2012-08-25,20:30
69646,lansing,il,41.5647222,-87.5388889,2012-08-25,20:50
69647,cortland,ny,42.6011111,-76.1808333,2012-08-25,21:00
69648,east earl,pa,40.1100000,-76.0330556,2012-08-25,21:00
69649,elkhorn,wi,42.6727778,-88.5444444,2012-08-25,21:00
69650,greece,ny,43.2097222,-77.6933333,2012-08-25,21:00
69651,milwaukee,wi,43.0388889,-87.9063889,2012-08-25,21:00
69652,west homestead,pa,40.4058333,-79.9122222,2012-08-25,21:00
69653,winston-salem,nc,36.0997222,-80.2444444,2012-08-25,21:00
69654,cornelius,or,45.5200000,-123.0586111,2012-08-25,21:05
69655,rock springs,wy,41.5875000,-109.2022222,2012-08-25,21:15
69656,austin,tx,30.2669444,-97.7427778,2012-08-25,21:30
69657,east mountain (canada),ns,45.430862,-63.168346,2012-08-25,21:30
69658,elyria,oh,41.3683333,-82.1077778,2012-08-25,21:30
69659,st. isidore (canada),on,45.266667,-71.516667,2012-08-25,21:30
69660,bradford (canada),on,44.116667,-79.566667,2012-08-25,21:32
69661,henniker,nh,43.1797222,-71.8227778,2012-08-25,21:35
69662,coeburn,va,36.9438889,-82.4641667,2012-08-25,21:40
69663,hauppauge,ny,40.8255556,-73.2030556,2012-08-25,21:45
69664,west windsor,vt,43.4802778,-72.3852778,2012-08-25,21:46
69665,liberty lake,wa,47.6483333,-117.0913889,2012-08-25,22:00
69666,neys provincial park (canada),on,48.728762,-86.579342,2012-08-25,22:00
69667,superior township,mi,42.301018,-83.605193,2012-08-25,22:00
69668,point clark (canada),on,44.074399,-81.743637,2012-08-25,22:15
69669,point clark (canada),on,44.074399,-81.743637,2012-08-25,22:15
69670,waxhaw,nc,34.9244444,-80.7436111,2012-08-25,22:25
69671,parkersburg,wv,39.2666667,-81.5616667,2012-08-25,22:30
69672,mcewen,tn,36.1077778,-87.6330556,2012-08-25,22:50
69673,alpharetta,ga,34.0752778,-84.2941667,2012-08-25,23:00
69674,delray beach,fl,26.4611111,-80.0730556,2012-08-25,23:00
69675,fifty six,ar,34.998067,-92.040612,2012-08-25,23:00
69676,troy,mi,42.6055556,-83.15,2012-08-25,23:00
69677,woodstown,nj,39.6513889,-75.3286111,2012-08-25,23:00
69678,taunton,ma,41.9000000,-71.0902778,2012-08-25,24:00
69679,lockport,ny,43.1705556,-78.6905556,2013-08-25,00:01
69680,balsam lake (canada),on,44.580441,-78.852805,2013-08-25,00:30
69681,st. agatha,me,47.2430556,-68.3141667,2013-08-25,00:30
69682,port saint lucie,fl,27.2936111,-80.3505556,2013-08-25,00:35
69683,tecumseh (canada),on,42.316667,-82.9,2013-08-25,01:00
69684,murray,ky,36.6102778,-88.3147222,2013-08-25,01:20
69685,yakima,wa,46.6022222,-120.5047222,2013-08-25,04:30
69686,great yarmouth (uk/england),,52.633333,1.75,2013-08-25,16:00
69687,weaverville,nc,35.6969444,-82.5608333,2013-08-25,19:00
69688,waikoloa,hi,19.9430556,-155.7902778,2013-08-25,19:30
69689,syracuse,ny,43.0480556,-76.1477778,2013-08-25,19:50
69690,milford,ct,41.2222222,-73.0569444,2013-08-25,20:00
69691,indianapolis,in,39.7683333,-86.1580556,2013-08-25,20:30
69692,spring hill,tn,35.7511111,-86.93,2013-08-25,20:30
69693,dallas,ga,33.9236111,-84.8408333,2013-08-25,21:00
69694,hillsborough,nj,40.4775000,-74.6272222,2013-08-25,21:00
69695,hutto,tx,30.5425000,-97.5463889,2013-08-25,21:00
69696,worton,md,39.2744444,-76.0925,2013-08-25,21:00
69697,cottonwood,az,34.7391667,-112.0091667,2013-08-25,21:25
69698,ypsilanti,mi,42.2411111,-83.6130556,2013-08-25,21:30
69699,goshen,in,41.5822222,-85.8344444,2013-08-25,22:00
69700,linden,nj,40.6219444,-74.245,2013-08-25,22:00
69701,moultrie,ga,31.1797222,-83.7891667,2013-08-25,22:00
69702,weaverville,nc,35.6969444,-82.5608333,2013-08-25,22:00
69703,mount pleasant,sc,32.7938889,-79.8627778,2013-08-25,22:30
69723,pasadena,ca,34.1477778,-118.1436111,2000-08-26,09:30
69724,perth (western australia),,-31.95224,115.861397,2000-08-26,12:15
69725,san diego,ca,32.7152778,-117.1563889,2000-08-26,21:05
69726,san diego,ca,32.7152778,-117.1563889,2000-08-26,21:30
69727,san diego,ca,32.7152778,-117.1563889,2000-08-26,21:50
69728,san diego,ca,32.7152778,-117.1563889,2000-08-26,22:00
69729,fairfield,ca,38.2494444,-122.0388889,2000-08-26,23:30
69730,goverment camp,or,45.304007,-121.7548,2000-08-26,23:30
69731,ipswich (suffolk) (uk/england),,52.083333,1.166667,2001-08-26,00:30
69732,phoenix,az,33.4483333,-112.0733333,2001-08-26,01:30
69733,seattle,wa,47.6063889,-122.3308333,2001-08-26,02:28
69734,ashtabula,oh,41.8650000,-80.79,2001-08-26,04:45
69735,seattle,wa,47.6063889,-122.3308333,2001-08-26,10:40
69736,roseville,ca,38.7522222,-121.2869444,2001-08-26,12:15
69737,fort wayne,in,41.1305556,-85.1288889,2001-08-26,14:00
69738,moncton (canada),nb,46.083333,-64.766667,2001-08-26,17:50
69739,estes park,co,40.3772222,-105.5211111,2001-08-26,20:30
69740,phoenix,az,33.4483333,-112.0733333,2001-08-26,21:28
69741,aarle-rixtel (netherlands),,51.509619,5.636418,2001-08-26,21:30
69742,bolingbrook,il,41.6986111,-88.0683333,2001-08-26,22:50
69743,woodinville,wa,47.7544444,-122.1622222,2001-08-26,23:08
69744,steinbach (canada),mb,49.516667,-96.683333,2002-08-26,00:00
69745,windsor (canada),on,45.583333,-72.0,2002-08-26,00:00
69746,chicago,il,41.8500000,-87.65,2002-08-26,12:15
69747,maui,hi,20.798363,-156.331925,2002-08-26,19:50
69748,eagle creek,or,45.3575000,-122.3577778,2002-08-26,23:45
69749,fort smith,ar,35.3858333,-94.3983333,2003-08-26,00:00
69750,jacksonville,fl,30.3319444,-81.6558333,2003-08-26,02:00
69751,greenwood,wi,44.7702778,-90.5991667,2003-08-26,03:30
69752,billerica,ma,42.5583333,-71.2694444,2003-08-26,09:45
69753,singapore,,1.352083,103.819836,2003-08-26,13:00
69754,indiana (general location),in,40.267194,-86.134902,2003-08-26,17:00
69755,hsin hse town (taiwan),,30.481667,120.442222,2003-08-26,20:10
69756,myrtle beach,sc,33.6888889,-78.8869444,2003-08-26,21:00
69757,orlando,fl,28.5380556,-81.3794444,2003-08-26,21:03
69758,everett,wa,47.9791667,-122.2008333,2003-08-26,21:05
69759,poway,ca,32.9627778,-117.035,2003-08-26,21:05
69760,terrace (canada),bc,54.5,-128.583333,2003-08-26,21:08
69761,burbank,ca,34.1808333,-118.3080556,2003-08-26,21:10
69762,christoval,tx,31.1933333,-100.4983333,2003-08-26,21:30
69763,asheville,nc,35.6008333,-82.5541667,2003-08-26,21:45
69764,north myrtle beach/cherry groove,sc,33.827395,-78.642792,2003-08-26,22:00
69765,patriot,oh,38.7744444,-82.3838889,2003-08-26,22:30
69766,kimberley (canada),bc,49.683333,-115.983333,2003-08-26,23:05
69767,north hollywood,ca,34.1722222,-118.3780556,2003-08-26,23:25
69768,los angeles,ca,34.0522222,-118.2427778,2003-08-26,23:30
69769,vancouver (canada),bc,49.25,-123.133333,2003-08-26,23:30
69770,vancouver (canada),bc,49.25,-123.133333,2003-08-26,23:50
69771,danville,va,36.5858333,-79.3952778,2004-08-26,00:15
69772,flagler,fl,29.408607,-81.251883,2004-08-26,05:03
69773,st. james,mo,37.9972222,-91.6141667,2004-08-26,19:35
